Volilna enota,Volilni okraj,ID Volišča,Volišče
VE 3000 - LJUBLJANA CENTER,VO 3001 - LOGATEC,49,"Kraševec Bojan, Studenec na Blokah 12a"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,1,"LD Borovnica, Miklavičeva c. 2a, Borovnica"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,2,"OŠ Borovnica, Paplerjeva ul. 15, Borovnica"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,3,"Občina Borovnica, Paplerjeva ul. 22, Borovnica"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,5,"GD Breg pri Borovnici 18, Borovnica"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,6,"Dom krajanov Dol-Laze, Obrtniška ul.30, Borovnica"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,7,"GD Brezovica pri Borovnici 42, Borovnica"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,8,"Cankarjev dom Vrhnika, Tržaška c. 25, Vrhnika"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,10,"OŠ I. Cankarja I, Lošca 1, Vrhnika"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,11,"OŠ I. Cankarja II, Lošca 1, Vrhnika"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,12,"GD Vrhnika, Jelovškova ul. 3, Vrhnika"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,13,"Elektro Ljubljana, Ljubljanska c. 23, Vrhnika"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,14,"OŠ I. Cankarja III, Lošca 1, Vrhnika"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,15,"Župnijski vrtec Vrhnika, Hrib 2, Vrhnika"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,16,"GD Verd, Verd 100, Vrhnika"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,17,"GD Verd, Verd 100, Vrhnika"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,18,"Dom krajanov Dragomer, Na Grivi 5, Dragomer"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,19,"GD Log pri Brezovici,Loška c.18,Log pri Brezovici"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,20,"GD Drenov Grič, Drenov Grič 25, Vrhnika"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,21,"Dom KS Stara Vrhnika, Stara Vrhnika 107a, Vrhnika"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,22,"KD Bevke, Bevke 17, Log pri Brezovici"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,23,"GD Podlipa, Smrečje 7, Vrhnika"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,24,"GD Ligojna, Mala Ligojna 18, Vrhnika"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,25,"Dom KS Sinja Gorica, bš, Vrhnika"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,26,"KS Blatna Brezovica, Blatna Brezovica 12,Vrhnika"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,27,"Dom bratstva Zaplana, Zaplana 30"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,28,"Dom gasilcev in krajanov, Zavrh pri Borovnici 1"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,29,"GD Dragomer-Lukovica, Na Grivi 5, Dragomer"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,30,"OŠ I. Cankarja IV, Lošca 1, Vrhnika"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,31,"OŠ A.M. Slomška, Pod Hruševco 33, Vrhnika"
VE 3000 - LJUBLJANA CENTER,VO 3002 - VRHNIKA,32,"GD Log pri Brezovici,Loška c.18,Log pri Brezovici"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,1,"GD Goričica, Goričica pod Krimom 29, Preserje"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,3,"GD Kamnik pod K., Kamnik pod Krimom 151a,Preserje"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,4,"OŠ Preserje, Preserje 60, Preserje"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,5,"KD Podpeč, Jezero 21, Preserje"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,7,"PŠ Rakitna, Rakitna 54, Preserje"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,8,"ZDD Notranje Gorice, Podpeška c. 380, Notranje G."
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,9,"ZDD Notranje Gorice, Podpeška c. 380, Notranje G."
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,10,"DK Vnanje Gorice, Nova pot 5, Brezovica"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,11,"Osnovna šola Ig, Troštova ul. 24, 1292 Ig"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,12,"Novi GD Ig, Gasilska ulica 39"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,13,"PGD Kot, Kot 19"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,14,"Družabni objekt""Senožetka"", Iška Loka"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,15,"GD Matena, Matena 55"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,16,"GD Golo, Golo 5a"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,17,"GD Škrilje, Škrilje 32, 1292 Ig"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,18,"GD Brest, Brest 22"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,19,"PŠ Tomišelj, Tomišelj 30"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,20,"GD Vrbljene, Vrbljene 57"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,21,"PGD Iška vas, Iška vas 31"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,22,"Rekreativno turistični center Zapotok, Zapotok 8c"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,23,"GD Barje, Peruzzijeva ul. 101, Ljubljana"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,24,"GD Barje, Peruzzijeva ul. 101, Ljubljana"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,26,"Občina Škofljica, Šmarska c. 3, Škofljica"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,27,"Občina Škofljica, Šmarska c. 3,  Škofljica"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,28,"Občina Škofljica, Šmarska c. 3, Škofljica"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,29,"PŠ Želimlje, Želimlje 43"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,30,"""Skedenj"" Pijava Gorica"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,31,"DK Smrjene, Smrjene 8"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,32,"DK Gradišče, Gradišče XIII 3, 1291 Škofljica"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,33,"Občina Velike Lašče, Levstikov trg 1, Velike Lašče"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,34,"Občina Velike Lašče, Levstikov trg 1, Velike Lašče"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,37,"KD Rob, Rob 5, Rob"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,40,"PŠ in vrtec Turjak, Turjak 17B"
VE 3000 - LJUBLJANA CENTER,VO 3003 - LJUBLJANA VIČ-RUDNIK 1,41,"DK Vnanje Gorice, Nova pot 5, Brezovica"
VE 3000 - LJUBLJANA CENTER,VO 3004 - LJUBLJANA VIČ-RUDNIK 2,1,"OŠ Trnovo, Karunova ul. 14a, Ljubljana"
VE 3000 - LJUBLJANA CENTER,VO 3004 - LJUBLJANA VIČ-RUDNIK 2,2,"OŠ Trnovo, Karunova ul. 14a, Ljubljana"
VE 3000 - LJUBLJANA CENTER,VO 3004 - LJUBLJANA VIČ-RUDNIK 2,3,"OŠ Trnovo, Karunova ul. 14a, Ljubljana"
